Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,Is Peak Hour,Code Description
2024-01-26,20:57,Friday,SHEPPARD,PUOPO,6,11,N,Line 1 Yonge-University,5531,False,OPTO (COMMS) Train Door Monitoring
2024-01-26,21:02,Friday,BAY,TUO,6,12,E,Line 2 Bloor-Danforth,5362,False,Transportation Department - Other
2024-01-26,21:16,Friday,CASTLE FRANK,SUO,11,16,E,Line 2 Bloor-Danforth,5364,False,Passenger Other
2024-01-26,22:16,Friday,ST CLAIR,SUDP,5,10,S,Line 1 Yonge-University,5566,False,Disorderly Patron
2024-01-26,22:23,Friday,ST CLAIR,SUDP,5,10,N,Line 1 Yonge-University,5541,False,Disorderly Patron
2024-01-26,01:05,Friday,COLLEGE,MUIR,6,11,S,Line 1 Yonge-University,5566,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-01-26,01:22,Friday,WARDEN,SUAP,11,16,E,Line 2 Bloor-Danforth,5362,False,Assault / Patron Involved
2024-01-26,00:03,Friday,SHEPPARD-YONGE,SUDP,4,11,E,Line 4 Sheppard,6156,False,Disorderly Patron
2024-01-27,05:53,Saturday,KEELE,SUG,6,12,W,Line 2 Bloor-Danforth,5278,False,Graffiti / Scratchiti
2024-01-27,06:04,Saturday,KEELE,SUG,5,10,W,Line 2 Bloor-Danforth,5235,False,Graffiti / Scratchiti
2024-01-27,06:13,Saturday,ST GEORGE YUS,SUDP,3,9,N,Line 1 Yonge-University,5836,False,Disorderly Patron
2024-01-27,06:19,Saturday,DAVISVILLE,MUATC,7,13,S,Line 1 Yonge-University,6001,False,ATC Project
2024-01-27,06:35,Saturday,CASTLE FRANK,EUDO,6,11,W,Line 2 Bloor-Danforth,5281,False,Door Problems - Faulty Equipment
2024-01-27,06:37,Saturday,DAVISVILLE,MUATC,4,0,N,Line 1 Yonge-University,6001,False,ATC Project
2024-01-27,06:38,Saturday,DAVISVILLE,MUATC,5,13,N,Line 1 Yonge-University,5586,False,ATC Project
2024-01-27,09:44,Saturday,FINCH,MUPAA,5,11,S,Line 1 Yonge-University,5661,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-01-27,10:44,Saturday,LANSDOWNE,MUDD,5,10,W,Line 2 Bloor-Danforth,5203,False,Door Problems - Debris Related
2024-01-27,10:55,Saturday,MAIN STREET,EUDO,16,20,W,Line 2 Bloor-Danforth,5041,False,Door Problems - Faulty Equipment
2024-01-27,11:23,Saturday,UNION,SUDP,4,10,N,Line 1 Yonge-University,5501,False,Disorderly Patron
2024-01-27,11:55,Saturday,LAWRENCE,SUDP,4,8,N,Line 1 Yonge-University,5996,False,Disorderly Patron
2024-01-27,12:44,Saturday,KING,SUDP,7,13,N,Line 1 Yonge-University,5831,False,Disorderly Patron
2024-01-27,13:21,Saturday,SHEPPARD WEST,MUSAN,6,12,N,Line 1 Yonge-University,5646,False,Unsanitary Vehicle
2024-01-27,13:31,Saturday,YONGE BD,SUDP,5,9,E,Line 2 Bloor-Danforth,5036,False,Disorderly Patron
2024-01-27,14:50,Saturday,VAUGHAN MC,SUDP,6,12,S,Line 1 Yonge-University,5686,False,Disorderly Patron
2024-01-27,16:52,Saturday,CHRISTIE,SUDP,5,9,E,Line 2 Bloor-Danforth,5254,True,Disorderly Patron
2024-01-27,18:18,Saturday,CHRISTIE,TUSC,3,7,W,Line 2 Bloor-Danforth,5199,True,Operator Overspeeding
2024-01-27,19:07,Saturday,WILSON,TUOPO,5,12,S,Line 1 Yonge-University,5451,False,OPTO Operator Related
2024-01-27,20:37,Saturday,OLD MILL,TUOS,3,8,E,Line 2 Bloor-Danforth,5322,False,Operator Overshot Platform
2024-01-27,20:39,Saturday,VAUGHAN MC,MUI,7,14,S,Line 1 Yonge-University,5611,False,Injured or ill Customer (On Train) - Transported
2024-01-27,21:02,Saturday,WILSON,TUOPO,5,12,N,Line 1 Yonge-University,5626,False,OPTO Operator Related
2024-01-27,21:42,Saturday,ISLINGTON,TUS,5,10,W,Line 2 Bloor-Danforth,5378,False,Crew Unable to Maintain Schedule
2024-01-27,22:08,Saturday,ST CLAIR WEST,SUDP,10,17,S,Line 1 Yonge-University,5831,False,Disorderly Patron
2024-01-27,22:51,Saturday,WELLESLEY,SUUT,6,13,S,Line 1 Yonge-University,5911,False,Unauthorized at Track Level
2024-01-27,23:13,Saturday,KENNEDY BD,MUSAN,5,11,W,Line 2 Bloor-Danforth,5171,False,Unsanitary Vehicle
2024-01-27,23:21,Saturday,COLLEGE,PUOPO,5,12,N,Line 1 Yonge-University,5581,False,OPTO (COMMS) Train Door Monitoring
2024-01-27,23:46,Saturday,LAWRENCE,TUATC,5,11,N,Line 1 Yonge-University,5781,False,ATC Operator Related
2024-01-27,01:14,Saturday,ROSEDALE,SUAP,4,10,N,Line 1 Yonge-University,5831,False,Assault / Patron Involved
2024-01-27,01:24,Saturday,ST GEORGE YUS,SUDP,8,15,S,Line 1 Yonge-University,5706,False,Disorderly Patron
2024-01-28,08:20,Sunday,GREENWOOD,PUSRA,4,9,E,Line 2 Bloor-Danforth,5072,True,Subway Radio System Fault 
2024-01-28,10:01,Sunday,COLLEGE,PUOPO,8,15,N,Line 1 Yonge-University,5406,False,OPTO (COMMS) Train Door Monitoring
2024-01-28,10:28,Sunday,WILSON,TUOPO,6,14,N,Line 1 Yonge-University,5841,False,OPTO Operator Related
2024-01-28,13:06,Sunday,KING,SUUT,10,17,N,Line 1 Yonge-University,5566,False,Unauthorized at Track Level
2024-01-28,13:16,Sunday,UNION,MUATC,4,11,N,Line 1 Yonge-University,6011,False,ATC Project
2024-01-28,13:20,Sunday,ST CLAIR,PUOPO,6,13,N,Line 1 Yonge-University,5706,False,OPTO (COMMS) Train Door Monitoring
2024-01-28,13:24,Sunday,WARDEN,SUUT,22,26,W,Line 2 Bloor-Danforth,5160,False,Unauthorized at Track Level
2024-01-28,13:57,Sunday,ST GEORGE YUS,PUSRA,7,14,S,Line 1 Yonge-University,5946,False,Subway Radio System Fault 
2024-01-28,15:00,Sunday,WARDEN,EUNT,4,8,E,Line 2 Bloor-Danforth,5015,False,Equipment - No Trouble Found
2024-01-28,16:47,Sunday,OLD MILL,TUMVS,3,6,E,Line 2 Bloor-Danforth,5507,True,Operator Violated Signal
2024-01-28,17:27,Sunday,DAVISVILLE,MUIR,5,12,S,Line 1 Yonge-University,5466,True,Injured or ill Customer (On Train) - Medical Aid Refused
2024-01-28,17:41,Sunday,ST CLAIR,SUDP,12,19,S,Line 1 Yonge-University,6011,True,Disorderly Patron
2024-01-28,18:11,Sunday,COLLEGE,SUO,17,24,N,Line 1 Yonge-University,5891,True,Passenger Other
2024-01-28,18:19,Sunday,WILSON,TUOPO,3,10,S,Line 1 Yonge-University,5451,True,OPTO Operator Related
2024-01-28,18:50,Sunday,ST ANDREW,TUOPO,8,15,S,Line 1 Yonge-University,5451,True,OPTO Operator Related
2024-01-28,20:10,Sunday,SHERBOURNE,SUAP,5,10,E,Line 2 Bloor-Danforth,5078,False,Assault / Patron Involved
2024-01-28,20:26,Sunday,UNION,MUIR,4,11,N,Line 1 Yonge-University,5891,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-01-28,22:40,Sunday,CASTLE FRANK,PUTDN,5,11,E,Line 2 Bloor-Danforth,5295,False,Debris At Track Level - Uncontrollable
2024-01-28,22:54,Sunday,ST ANDREW,TUOPO,7,14,S,Line 1 Yonge-University,6126,False,OPTO Operator Related
2024-01-28,23:56,Sunday,SHERBOURNE,MUDD,3,9,W,Line 2 Bloor-Danforth,5065,False,Door Problems - Debris Related
2024-01-28,23:57,Sunday,UNION,SUEAS,10,17,N,Line 1 Yonge-University,5686,False,Emergency Alarm Station Activation
2024-01-29,06:17,Monday,DUNDAS,SUUT,7,10,N,Line 1 Yonge-University,5516,False,Unauthorized at Track Level
2024-01-29,07:18,Monday,ST GEORGE TO PAPE,MUO,6,9,E,Line 2 Bloor-Danforth,0,True,Miscellaneous Other
2024-01-29,07:26,Monday,WOODBINE,SUDP,3,8,E,Line 2 Bloor-Danforth,5072,True,Disorderly Patron
2024-01-29,08:06,Monday,BLOOR,SUDP,10,13,N,Line 1 Yonge-University,5396,True,Disorderly Patron
2024-01-29,09:04,Monday,QUEEN,SUO,14,17,S,Line 1 Yonge-University,5836,False,Passenger Other
2024-01-29,09:22,Monday,QUEEN,SUDP,11,14,N,Line 1 Yonge-University,5541,False,Disorderly Patron
2024-01-29,10:03,Monday,WELLESLEY,MUPAA,5,8,S,Line 1 Yonge-University,5741,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-01-29,10:12,Monday,UNION,TUATC,6,9,N,Line 1 Yonge-University,5946,False,ATC Operator Related
2024-01-29,12:25,Monday,KENNEDY BD,MUPAA,3,7,,Line 2 Bloor-Danforth,5052,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-01-29,13:51,Monday,BLOOR,MUSAN,7,12,N,Line 1 Yonge-University,5665,False,Unsanitary Vehicle
2024-01-29,14:38,Monday,KENNEDY BD,MUI,4,8,W,Line 2 Bloor-Danforth,5182,False,Injured or ill Customer (On Train) - Transported
2024-01-29,16:29,Monday,ST GEORGE BD,MUDD,5,8,W,Line 2 Bloor-Danforth,5160,True,Door Problems - Debris Related
2024-01-29,17:02,Monday,BLOOR,MUSAN,3,6,S,Line 1 Yonge-University,5491,True,Unsanitary Vehicle
2024-01-29,17:30,Monday,SPADINA YUS,MUPAA,5,8,N,Line 1 Yonge-University,5846,True,Passenger Assistance Alarm Activated - No Trouble Found
2024-01-29,18:05,Monday,LANSDOWNE,SUUT,5,8,E,Line 2 Bloor-Danforth,5324,True,Unauthorized at Track Level
2024-01-29,18:05,Monday,SHERBOURNE,MUIR,15,18,W,Line 2 Bloor-Danforth,5212,True,Injured or ill Customer (On Train) - Medical Aid Refused
2024-01-29,18:12,Monday,BLOOR,SUDP,6,9,S,Line 1 Yonge-University,5631,True,Disorderly Patron
2024-01-29,18:26,Monday,BAY,MUD,3,6,W,Line 2 Bloor-Danforth,5212,True,Door Problems - Passenger Related
2024-01-29,19:06,Monday,FINCH WEST,MUIR,8,11,N,Line 1 Yonge-University,5631,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-01-29,20:10,Monday,BLOOR,SUDP,4,8,N,Line 1 Yonge-University,5671,False,Disorderly Patron
2024-01-29,21:07,Monday,MUSEUM,MUIR,4,9,N,Line 1 Yonge-University,5436,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-01-29,21:38,Monday,KEELE,SUO,5,10,W,Line 2 Bloor-Danforth,5108,False,Passenger Other
2024-01-29,21:59,Monday,BLOOR,MUPAA,4,9,N,Line 1 Yonge-University,5591,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-01-29,22:07,Monday,ST CLAIR,SUDP,25,30,S,Line 1 Yonge-University,5786,False,Disorderly Patron
2024-01-29,23:20,Monday,ST CLAIR,PUTO,36,41,N,Line 1 Yonge-University,5661,False,T&S Other
2024-01-29,01:26,Monday,DAVISVILLE,SUDP,12,18,S,Line 1 Yonge-University,5836,False,Disorderly Patron
2024-01-29,01:35,Monday,KIPLING,SUO,5,0,W,Line 2 Bloor-Danforth,5166,False,Passenger Other
2024-01-30,05:15,Tuesday,CHRISTIE,PUTWZ,19,0,W,Line 2 Bloor-Danforth,5190,False,Work Zone Problems - Track
2024-01-30,05:50,Tuesday,WOODBINE,PUTWZ,5,0,W,Line 2 Bloor-Danforth,5146,False,Work Zone Problems - Track
2024-01-30,06:00,Tuesday,KEELE,EUCO,5,7,W,Line 2 Bloor-Danforth,5085,False,Couplers
2024-01-30,06:17,Tuesday,OSSINGTON,MUPR1,135,140,W,Line 2 Bloor-Danforth,5342,False,Priority One - Train in Contact With Person
2024-01-30,06:48,Tuesday,SUMMERHILL,PUOPO,7,10,N,Line 1 Yonge-University,5841,False,OPTO (COMMS) Train Door Monitoring
2024-01-30,08:39,Tuesday,LAWRENCE,SUDP,3,6,S,Line 1 Yonge-University,5626,True,Disorderly Patron
2024-01-30,08:55,Tuesday,YORK UNIVERSITY STATIO,PUOPO,3,6,N,Line 1 Yonge-University,5476,True,OPTO (COMMS) Train Door Monitoring
2024-01-30,08:58,Tuesday,YORK UNIVERSITY STATIO,SUDP,3,6,S,Line 1 Yonge-University,6016,True,Disorderly Patron
2024-01-30,09:59,Tuesday,QUEEN'S PARK,MUIR,7,10,N,Line 1 Yonge-University,5506,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-01-30,11:06,Tuesday,GREENWOOD,TUO,9,13,W,Line 2 Bloor-Danforth,5078,False,Transportation Department - Other
2024-01-30,11:58,Tuesday,CHRISTIE,MUPAA,4,8,W,Line 2 Bloor-Danforth,5206,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-01-30,12:18,Tuesday,COXWELL,MUTO,3,7,W,Line 2 Bloor-Danforth,5203,False,Misc. Transportation Other - Employee Non-Chargeable
2024-01-30,12:34,Tuesday,ROYAL YORK,EUSC,3,7,E,Line 2 Bloor-Danforth,5171,False,Speed Control Equipment  
2024-01-30,12:49,Tuesday,BAY,MUDD,3,7,E,Line 2 Bloor-Danforth,5139,False,Door Problems - Debris Related
2024-01-30,13:13,Tuesday,FINCH,SUDP,5,10,S,Line 1 Yonge-University,5741,False,Disorderly Patron
2024-01-30,13:45,Tuesday,WILSON,MUATC,3,8,N,Line 1 Yonge-University,5666,False,ATC Project
2024-01-30,14:06,Tuesday,SHEPPARD,MUATC,11,16,S,Line 1 Yonge-University,5681,False,ATC Project
2024-01-30,15:44,Tuesday,BLOOR,SUDP,3,8,N,Line 1 Yonge-University,5746,False,Disorderly Patron
2024-01-30,15:50,Tuesday,FINCH,MUSAN,3,6,N,Line 1 Yonge-University,6021,False,Unsanitary Vehicle
2024-01-30,18:11,Tuesday,ROSEDALE,MUPAA,3,6,N,Line 1 Yonge-University,5891,True,Passenger Assistance Alarm Activated - No Trouble Found
2024-01-30,18:20,Tuesday,KIPLING,MUI,3,6,E,Line 2 Bloor-Danforth,5201,True,Injured or ill Customer (On Train) - Transported
2024-01-30,19:17,Tuesday,SHERBOURNE,SUO,4,7,E,Line 2 Bloor-Danforth,5201,False,Passenger Other
2024-01-30,19:30,Tuesday,FINCH WEST,MUIR,3,6,N,Line 1 Yonge-University,5676,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-01-30,22:42,Tuesday,FINCH,MUIR,11,16,S,Line 1 Yonge-University,5751,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-01-30,23:05,Tuesday,DOWNSVIEW PARK,MUI,59,64,S,Line 1 Yonge-University,5501,False,Injured or ill Customer (On Train) - Transported
2024-01-30,01:21,Tuesday,SHERBOURNE,TUS,5,10,E,Line 2 Bloor-Danforth,5052,False,Crew Unable to Maintain Schedule
2024-01-31,04:49,Wednesday,OLD MILL,PUTR,11,0,W,Line 2 Bloor-Danforth,5078,False,Rail Related Problem
2024-01-31,06:01,Wednesday,ST GEORGE YUS,PUSAC,7,0,S,Line 1 Yonge-University,5906,False,Signals Axle Counter Block Failure
2024-01-31,06:01,Wednesday,EGLINTON,MUO,5,10,N,Line 1 Yonge-University,5451,False,Miscellaneous Other
2024-01-31,06:02,Wednesday,UNION TO KING STATIONS,PUSAC,5,0,N,Line 1 Yonge-University,5456,False,Signals Axle Counter Block Failure
2024-01-31,07:38,Wednesday,UNION,SUUT,7,10,S,Line 1 Yonge-University,6071,True,Unauthorized at Track Level
2024-01-31,07:54,Wednesday,OLD MILL,MUO,10,13,W,Line 2 Bloor-Danforth,0,True,Miscellaneous Other
2024-01-31,08:32,Wednesday,BLOOR,MUIR,5,8,N,Line 1 Yonge-University,5441,True,Injured or ill Customer (On Train) - Medical Aid Refused
2024-01-31,08:41,Wednesday,BLOOR,SUO,6,9,N,Line 1 Yonge-University,5931,True,Passenger Other
2024-01-31,08:47,Wednesday,WOODBINE,SUAP,17,20,W,Line 2 Bloor-Danforth,5160,True,Assault / Patron Involved
2024-01-31,08:47,Wednesday,NORTH YORK CTR,PUOPO,3,8,S,Line 1 Yonge-University,5831,True,OPTO (COMMS) Train Door Monitoring
2024-01-31,09:01,Wednesday,FINCH,SUO,17,21,S,Line 1 Yonge-University,5416,False,Passenger Other
2024-01-31,09:19,Wednesday,OLD MILL,MUO,5,9,E,Line 2 Bloor-Danforth,0,False,Miscellaneous Other
2024-01-31,09:25,Wednesday,BROADVIEW,MUPAA,4,7,E,Line 2 Bloor-Danforth,5008,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-01-31,11:45,Wednesday,WARDEN,MUPLB,3,7,E,Line 2 Bloor-Danforth,5052,False,Fire/Smoke Plan B - Source TTC
2024-01-31,12:46,Wednesday,QUEEN'S PARK,MUI,8,13,N,Line 1 Yonge-University,5781,False,Injured or ill Customer (On Train) - Transported
2024-01-31,12:49,Wednesday,YONGE BD,MUIR,9,14,E,Line 2 Bloor-Danforth,5149,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-01-31,13:14,Wednesday,DUPONT,TUO,8,13,S,Line 1 Yonge-University,5461,False,Transportation Department - Other
2024-01-31,13:22,Wednesday,SPADINA YUS,TUO,4,9,S,Line 1 Yonge-University,5461,False,Transportation Department - Other
2024-01-31,13:40,Wednesday,ST CLAIR,PUOPO,3,8,S,Line 1 Yonge-University,5921,False,OPTO (COMMS) Train Door Monitoring
2024-01-31,13:47,Wednesday,SUMMERHILL,PUOPO,9,14,N,Line 1 Yonge-University,5921,False,OPTO (COMMS) Train Door Monitoring
2024-01-31,13:54,Wednesday,PAPE,SUO,29,33,E,Line 2 Bloor-Danforth,5345,False,Passenger Other
2024-01-31,14:10,Wednesday,QUEEN,MUPAA,6,11,N,Line 1 Yonge-University,5636,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-01-31,14:22,Wednesday,WILSON,TUNIP,15,20,S,Line 1 Yonge-University,5726,False,Operator Not In Position
2024-01-31,14:23,Wednesday,ST CLAIR,MUDD,3,8,N,Line 1 Yonge-University,5621,False,Door Problems - Debris Related
2024-01-31,15:05,Wednesday,ST ANDREW,SUO,19,24,S,Line 1 Yonge-University,5801,False,Passenger Other
2024-01-31,15:24,Wednesday,BATHURST,MUIR,10,13,E,Line 2 Bloor-Danforth,5224,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-01-31,15:27,Wednesday,ST CLAIR,PUSCR,5,10,N,Line 1 Yonge-University,5726,False,Subway Car Radio Fault 
2024-01-31,16:21,Wednesday,SHEPPARD,MUPAA,3,8,S,Line 1 Yonge-University,5596,True,Passenger Assistance Alarm Activated - No Trouble Found
2024-01-31,16:39,Wednesday,ST GEORGE,SUDP,3,6,N,Line 1 Yonge-University,5561,True,Disorderly Patron
2024-01-31,16:59,Wednesday,YONGE BD,SUO,12,15,E,Line 2 Bloor-Danforth,5152,True,Passenger Other
2024-01-31,17:03,Wednesday,EGLINTON,MUPAA,3,6,N,Line 1 Yonge-University,5671,True,Passenger Assistance Alarm Activated - No Trouble Found
2024-01-31,17:08,Wednesday,KENNEDY BD,SUDP,3,6,W,Line 2 Bloor-Danforth,5022,True,Disorderly Patron
2024-01-31,17:09,Wednesday,VAUGHAN MC,TUSET,3,6,S,Line 1 Yonge-University,5961,True,Train Controls Improperly Shut Down
2024-01-31,18:36,Wednesday,WARDEN,TUCC,5,8,E,Line 2 Bloor-Danforth,5181,True,Transit Control Related Problems
2024-01-31,19:44,Wednesday,BLOOR,MUSAN,5,10,S,Line 1 Yonge-University,5596,False,Unsanitary Vehicle
2024-01-31,19:47,Wednesday,EGLINTON,SUDP,12,17,S,Line 1 Yonge-University,5811,False,Disorderly Patron
2024-01-31,20:35,Wednesday,KENNEDY BD,EUBO,5,10,E,Line 2 Bloor-Danforth,5050,False,Body
2024-01-31,20:56,Wednesday,COLLEGE,MUPAA,5,10,S,Line 1 Yonge-University,5841,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-01-31,21:02,Wednesday,UNION,MUPAA,4,9,N,Line 1 Yonge-University,5656,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-01-31,22:13,Wednesday,KIPLING,MUIR,5,10,W,Line 2 Bloor-Danforth,5097,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-01-31,22:14,Wednesday,KIPLING,TUSUP,3,8,E,Line 2 Bloor-Danforth,5280,False,Supervisory Error
2024-01-31,23:01,Wednesday,COXWELL,TUS,10,15,E,Line 2 Bloor-Danforth,5328,False,Crew Unable to Maintain Schedule
2024-01-31,00:56,Wednesday,GREENWOOD,SUUT,10,15,E,Line 2 Bloor-Danforth,5321,False,Unauthorized at Track Level
2024-01-31,20:53,Wednesday,DON MILLS,MUSAN,5,10,E,Line 4 Sheppard,6156,False,Unsanitary Vehicle
2024-02-01,08:17,Thursday,YORK MILLS,SUDP,7,10,S,Line 1 Yonge-University,5776,True,Disorderly Patron
2024-02-01,08:28,Thursday,VICTORIA PARK,TUSC,3,6,E,Line 2 Bloor-Danforth,5149,True,Operator Overspeeding
2024-02-01,08:58,Thursday,EGLINTON,MUIR,3,6,S,Line 1 Yonge-University,5881,True,Injured or ill Customer (On Train) - Medical Aid Refused
2024-02-01,09:25,Thursday,KIPLING,MUPLB,13,18,E,Line 2 Bloor-Danforth,5282,False,Fire/Smoke Plan B - Source TTC
2024-02-01,12:05,Thursday,MAIN STREET,MUD,3,7,E,Line 2 Bloor-Danforth,5050,False,Door Problems - Passenger Related
2024-02-01,12:15,Thursday,FINCH,MUIR,5,10,S,Line 1 Yonge-University,5546,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-02-01,12:57,Thursday,KING,SUO,5,10,N,Line 1 Yonge-University,6011,False,Passenger Other
2024-02-01,13:17,Thursday,ST PATRICK,MUPAA,4,9,N,Line 1 Yonge-University,5596,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-02-01,13:33,Thursday,ST GEORGE BD,MUI,6,10,E,Line 2 Bloor-Danforth,5181,False,Injured or ill Customer (On Train) - Transported
2024-02-01,13:38,Thursday,KIPLING,MUTO,4,8,E,Line 2 Bloor-Danforth,5086,False,Misc. Transportation Other - Employee Non-Chargeable
2024-02-01,13:45,Thursday,FINCH,MUSAN,5,10,S,Line 1 Yonge-University,5711,False,Unsanitary Vehicle
2024-02-01,15:41,Thursday,EGLINTON WEST,MUPAA,3,8,S,Line 1 Yonge-University,6051,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-02-01,16:52,Thursday,DAVISVILLE,TUNIP,3,6,S,Line 1 Yonge-University,5471,True,Operator Not In Position
2024-02-01,19:40,Thursday,WELLESLEY,PUOPO,25,30,N,Line 1 Yonge-University,5671,False,OPTO (COMMS) Train Door Monitoring
2024-02-01,21:39,Thursday,COLLEGE,MUWR,29,34,N,Line 1 Yonge-University,5861,False,Work Refusal
2024-02-01,23:44,Thursday,RUNNYMEDE,SUO,12,17,W,Line 2 Bloor-Danforth,5340,False,Passenger Other
2024-02-01,00:54,Thursday,SHERBOURNE,SUUT,12,17,W,Line 2 Bloor-Danforth,5022,False,Unauthorized at Track Level
2024-02-02,05:43,Friday,EGLINTON,PUSAC,20,25,N,Line 1 Yonge-University,5636,False,Signals Axle Counter Block Failure
2024-02-02,05:59,Friday,KING,MUATC,8,0,S,Line 1 Yonge-University,5986,False,ATC Project
2024-02-02,06:04,Friday,UNION,MUO,4,6,N,Line 1 Yonge-University,5966,False,Miscellaneous Other
2024-02-02,07:03,Friday,LAWRENCE,MUPAA,3,7,S,Line 1 Yonge-University,5686,True,Passenger Assistance Alarm Activated - No Trouble Found
2024-02-02,07:12,Friday,YONGE BD,SUDP,5,7,W,Line 2 Bloor-Danforth,5276,True,Disorderly Patron
2024-02-02,08:32,Friday,KENNEDY BD,MUSAN,4,8,W,Line 2 Bloor-Danforth,5166,True,Unsanitary Vehicle
2024-02-02,11:04,Friday,GLENCAIRN,MUPAA,5,10,S,Line 1 Yonge-University,5591,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-02-02,11:11,Friday,VAUGHAN MC,MUO,10,14,,Line 1 Yonge-University,0,False,Miscellaneous Other
2024-02-02,11:15,Friday,COXWELL,SUDP,10,14,W,Line 2 Bloor-Danforth,5238,False,Disorderly Patron
2024-02-02,12:46,Friday,LAWRENCE,MUPAA,3,8,S,Line 1 Yonge-University,5791,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-02-02,13:49,Friday,ST CLAIR,MUATC,3,7,N,Line 1 Yonge-University,5521,False,ATC Project
2024-02-02,14:13,Friday,YORK MILLS,SUDP,5,10,N,Line 1 Yonge-University,5846,False,Disorderly Patron
2024-02-02,15:10,Friday,EGLINTON,SUDP,6,11,S,Line 1 Yonge-University,5676,False,Disorderly Patron
2024-02-02,15:34,Friday,KING,MUDD,6,11,S,Line 1 Yonge-University,5626,False,Door Problems - Debris Related
2024-02-02,16:01,Friday,NORTH YORK CTR,MUPR1,78,81,S,Line 1 Yonge-University,5651,True,Priority One - Train in Contact With Person
2024-02-02,17:37,Friday,NORTH YORK CTR,EUNT,10,13,N,Line 1 Yonge-University,5971,True,Equipment - No Trouble Found
2024-02-02,17:53,Friday,QUEEN,MUPAA,3,6,N,Line 1 Yonge-University,6036,True,Passenger Assistance Alarm Activated - No Trouble Found
2024-02-02,18:08,Friday,NORTH YORK CTR,MUDD,9,16,N,Line 1 Yonge-University,5621,True,Door Problems - Debris Related
2024-02-02,18:43,Friday,DUNDAS,SUDP,3,6,N,Line 1 Yonge-University,5431,True,Disorderly Patron
2024-02-02,19:37,Friday,UNION STATION TO FINCH,MUPAA,4,9,N,Line 1 Yonge-University,5856,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-02-02,20:03,Friday,BLOOR,MUIR,6,11,S,Line 1 Yonge-University,5512,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-02-02,22:14,Friday,LAWRENCE,MUI,17,23,S,Line 1 Yonge-University,5836,False,Injured or ill Customer (On Train) - Transported
2024-02-02,23:35,Friday,BROADVIEW,MUI,17,22,E,Line 2 Bloor-Danforth,5254,False,Injured or ill Customer (On Train) - Transported
2024-02-02,23:45,Friday,ST GEORGE BD,MUO,3,8,E,Line 2 Bloor-Danforth,5254,False,Miscellaneous Other
2024-02-02,00:54,Friday,QUEEN,SUO,15,20,N,Line 1 Yonge-University,6011,False,Passenger Other
